X,Y,OBJECTID,Site_Name,Site_Score,Site_EPA_ID,SEMS_ID,SITS_ID,Region_ID,State,City,County,Status,Longitude,Latitude,Proposed_Date,Listing_Date,Construction_Completion_Date,Construction_Completion_Number,NOID_Date,Deletion_Date,Site_Listing_Narrative,Site_Progress_Profile,Notice_of_Data_Availability,Proposed_FR_Notice,Deletion_FR_Notice,Final_FR_Notice,NOID_FR_Notice,Restoration_FR_Notice_Jumper_Pa,Site_has_had_a_Partial_Deletion,CreationDate,Creator,EditDate,Editor,ObjectId2
-11808925.6495257,4299438.08982135,,North Railroad Avenue Plume,50,NMD986670156,604299,1518,6,New Mexico,Espanola,Rio Arriba,NPL Site,-106.081384,35.9914,7/28/1998,1/19/1999,6/30/2008,1034,,,"<a href=""https://semspub.epa.gov/src/document/06/300295"" target=""_blank"">NMD986670156 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0604299"" target=""_blank"">North Railroad Avenue Plume</a>",,"<a href=""http://www.gpo.gov/fdsys/pkg/FR-1998-07-28/pdf/98-20155.pdf"" target=""_blank"">07/28/1998 (PDF)</a>",,"<a href=""http://www.gpo.gov/fdsys/pkg/FR-1999-01-19/pdf/99-1020.pdf"" target=""_blank"">01/19/1999 (PDF)</a>",,,No,,,,,1531
-11871178.5144036,4175634.75233342,,Fruit Avenue Plume,50,NMD986668911,604068,1570,6,New Mexico,Albuquerque,Bernalillo,NPL Site,-106.640611,35.086444,7/22/1999,10/22/1999,12/5/2006,1008,,,"<a href=""https://semspub.epa.gov/src/document/06/300307"" target=""_blank"">NMD986668911 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0604068"" target=""_blank"">Fruit Avenue Plume</a>",,"<a href=""http://www.gpo.gov/fdsys/pkg/FR-1999-07-22/pdf/99-18603.pdf"" target=""_blank"">07/22/1999 (PDF)</a>",,"<a href=""http://www.gpo.gov/fdsys/pkg/FR-1999-10-22/pdf/99-27537.pdf"" target=""_blank"">10/22/1999 (PDF)</a>",,,No,,,,,1532
-11884468.8370899,3804803.90545069,,Griggs & Walnut Ground Water Plume,50,NM0002271286,605116,1630,6,New Mexico,Las Cruces,Dona Ana,NPL Site,-106.76,32.315556,1/11/2001,6/14/2001,7/20/2012,1124,,,"<a href=""https://semspub.epa.gov/src/document/06/300315"" target=""_blank"">NM0002271286 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0605116"" target=""_blank"">Griggs & Walnut Ground Water Plume</a>",,"<a href=""http://www.gpo.gov/fdsys/pkg/FR-2001-01-11/pdf/01-563.pdf"" target=""_blank"">01/11/2001 (PDF)</a>",,"<a href=""http://www.gpo.gov/fdsys/pkg/FR-2001-06-14/pdf/01-14616.pdf"" target=""_blank"">06/14/2001 (PDF)</a>",,,No,,,,,1533
-11634970.9114037,3945824.18437708,,McGaffey and Main Groundwater Plume,50,NM0000605386,605386,1657,6,New Mexico,Roswell,Chaves,NPL Site,-104.518722,33.379792,9/13/2001,9/5/2002,,,,,"<a href=""https://semspub.epa.gov/src/document/06/300319"" target=""_blank"">NM0000605386 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0605386"" target=""_blank"">McGaffey and Main Groundwater Plume</a>",,"<a href=""http://www.gpo.gov/fdsys/pkg/FR-2001-09-13/pdf/01-22742.pdf"" target=""_blank"">09/13/2001 (PDF)</a>",,"<a href=""http://www.gpo.gov/fdsys/pkg/FR-2002-09-05/pdf/02-22538.pdf"" target=""_blank"">09/05/2002 (PDF)</a>",,,No,,,,,1534
-12005126.8086463,4185070.95461577,,Grants Chlorinated Solvents Plume,50,NM0007271768,605144,1715,6,New Mexico,Grants,Cibola,NPL Site,-107.843889,35.155778,3/8/2004,7/22/2004,9/11/2012,1130,,,"<a href=""https://semspub.epa.gov/src/document/06/300326"" target=""_blank"">NM0007271768 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0605144"" target=""_blank"">Grants Chlorinated Solvents Plume</a>",,"<a href=""http://www.gpo.gov/fdsys/pkg/FR-2004-03-08/pdf/04-5109.pdf"" target=""_blank"">03/08/2004 (PDF)</a>",,"<a href=""http://www.gpo.gov/fdsys/pkg/FR-2004-07-22/pdf/04-16571.pdf"" target=""_blank"">07/22/2004 (PDF)</a>",,,No,,,,,1535
-11900191.49065,4042172.56822327,,Eagle Picher Carefree Battery,50,NMD001829506,600805,1758,6,New Mexico,Socorro,Socorro,NPL Site,-106.901239,34.099517,3/7/2007,9/19/2007,,,,,"<a href=""https://semspub.epa.gov/src/document/06/300052"" target=""_blank"">NMD001829506 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0600805"" target=""_blank"">Eagle Picher Carefree Battery</a>",,"<a href=""http://www.gpo.gov/fdsys/pkg/FR-2007-03-07/pdf/E7-3903.pdf"" target=""_blank"">03/07/2007 (PDF)</a>",,"<a href=""http://www.gpo.gov/fdsys/pkg/FR-2007-09-19/pdf/E7-18155.pdf"" target=""_blank"">09/19/2007 (PDF)</a>",,,No,,,,,1536
-11743950.9117785,4397413.56385245,,Chevron Questa Mine,50,NMD002899094,600806,1841,6,New Mexico,Questa,Taos,NPL Site,-105.497706,36.700294,3/10/2011,9/16/2011,,,,,"<a href=""https://semspub.epa.gov/src/document/06/300060"" target=""_blank"">NMD002899094 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0600806"" target=""_blank"">Chevron Questa Mine</a>",,"<a href=""http://www.gpo.gov/fdsys/pkg/FR-2011-03-10/pdf/2011-5340.pdf"" target=""_blank"">03/10/2011 (PDF)</a>",,"<a href=""http://www.gpo.gov/fdsys/pkg/FR-2011-09-16/pdf/2011-23652.pdf"" target=""_blank"">09/16/2011 (PDF)</a>",,,No,,,,,1537
-11949854.7890361,4182069.12780205,,Jackpile-Paguate Uranium Mine,50,NMN000607033,607033,1865,6,New Mexico,Laguna Pueblo,Cibola,NPL Site,-107.347372,35.133728,3/15/2012,12/12/2013,,,,,"<a href=""https://semspub.epa.gov/src/document/06/300064"" target=""_blank"">NMN000607033 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0607033"" target=""_blank"">Jackpile-Paguate Uranium Mine</a>",,"<a href=""http://www.gpo.gov/fdsys/pkg/FR-2012-03-15/pdf/2012-6328.pdf"" target=""_blank"">03/15/2012 (PDF)</a>",,"<a href=""http://www.gpo.gov/fdsys/pkg/FR-2013-12-12/pdf/2013-29350.pdf"" target=""_blank"">12/12/2013 (PDF)</a>",,,No,,,,,1538
-11636220.9179658,3947728.9416379,,Lea and West Second Street,50,NMN000607057,607057,1910,6,New Mexico,Roswell,Chaves,NPL Site,-104.529951,33.394079,9/30/2015,4/7/2016,,,,,"<a href=""https://semspub.epa.gov/src/document/06/300402"" target=""_blank"">NMN000607057 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0607057"" target=""_blank"">Lea and West Second Street</a>",,"<a href=""http://www.gpo.gov/fdsys/pkg/FR-2015-09-30/pdf/2015-24318.pdf"" target=""_blank"">09/30/2015 (PDF)</a>",,"<a href=""http://www.gpo.gov/fdsys/pkg/FR-2016-04-07/pdf/2016-07672.pdf"" target=""_blank"">04/07/2016 (PDF)</a>",,,No,,,,,1539
-11867092.755133,4172559.18088667,,Carlisle Village Cleaners,50,NMN000622185,622185,1996,6,New Mexico,Albuquerque,Bernalillo,Proposed NPL Site,-106.603908,35.063833,9/5/2024,,,,,,"<a href=""https://semspub.epa.gov/src/document/11/404703"" target=""_blank"">NMN000622185 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0622185"" target=""_blank"">Carlisle Village Cleaners</a>",,"<a href=""http://www.gpo.gov/fdsys/pkg/FR-2024-09-05/pdf/2024-19750.pdf"" target=""_blank"">09/05/2024 (PDF)</a>",,,,,No,,,,,1540
-13312608.848375,4754951.0898453,,Carson River Mercury Site,39.07,NVD980813646,903020,1274,9,Nevada,"Churchill County, Lyon County","Churchill, Lyon",NPL Site,-119.5892,39.23195,10/26/1989,8/30/1990,,,,,"<a href=""https://semspub.epa.gov/src/document/09/2400175"" target=""_blank"">NVD980813646 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0903020"" target=""_blank"">Carson River Mercury Site</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189651"" target=""_blank"">10/26/1989 (PDF)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189637"" target=""_blank"">08/30/1990 (PDF)</a>",,,No,,,,,1541
-13267843.6075838,4720278.21582697,,Anaconda Copper Mine,50,NVD083917252,902959,1921,9,Nevada,Yerington,Lyon,Proposed NPL Site,-119.187067,38.990272,9/9/2016,,,,,,"<a href=""https://semspub.epa.gov/src/document/09/2400298"" target=""_blank"">NVD083917252 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0902959"" target=""_blank"">Anaconda Copper Mine</a>",,"<a href=""http://www.gpo.gov/fdsys/pkg/FR-2016-09-09/pdf/2016-21626.pdf"" target=""_blank"">09/09/2016 (PDF)</a>",,,,,No,,,,,1542
-8231086.82520892,5201049.86237247,,American Thermostat Co.,33.61,NYD002066330,201350,169,2,New York,South Cairo,Greene,NPL Site,-73.941111,42.266939,12/30/1982,9/8/1983,9/25/1998,562,,,"<a href=""https://semspub.epa.gov/src/document/02/363527"" target=""_blank"">NYD002066330 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0201350"" target=""_blank"">American Thermostat Co.</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189619"" target=""_blank"">12/30/1982 (PDF)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189620"" target=""_blank"">09/08/1983 (PDF)</a>",,,No,,,,,1543
-8711429.2034675,5314970.86868856,,Batavia Landfill,50.18,NYD980507693,201766,170,2,New York,Batavia,Genesee,Deleted NPL Site,-78.2561,43.0197,12/30/1982,9/8/1983,7/10/2003,853,9/30/2005,11/29/2005,"<a href=""https://semspub.epa.gov/src/document/02/363528"" target=""_blank"">NYD980507693 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0201766"" target=""_blank"">Batavia Landfill</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189619"" target=""_blank"">12/30/1982 (PDF)</a>","<a href=""http://www.gpo.gov/fdsys/pkg/FR-2005-09-30/pdf/05-19613.pdf"" target=""_blank"">11/29/2005 (PDF)</a>","<a href=""https://semspub.epa.gov/src/document/11/189620"" target=""_blank"">09/08/1983 (PDF)</a>","<a href=""http://www.gpo.gov/fdsys/pkg/FR-2005-09-30/pdf/05-19614.pdf"" target=""_blank"">09/30/2005 (PDF)</a>",,No,,,,,1544
-8193114.52238494,5071769.50089908,,Brewster Well Field,37.93,NYD980652275,202153,171,2,New York,Brewster,Putnam,NPL Site,-73.6,41.401669,12/30/1982,9/8/1983,4/11/1997,428,,,"<a href=""https://semspub.epa.gov/src/document/02/363530"" target=""_blank"">NYD980652275 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0202153"" target=""_blank"">Brewster Well Field</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189619"" target=""_blank"">12/30/1982 (PDF)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189620"" target=""_blank"">09/08/1983 (PDF)</a>",,,No,,,,,1545
-8506231.87101793,5349677.12317651,,Clothier Disposal,34.48,NYD000511576,201192,172,2,New York,Town of Granby,Oswego,Deleted NPL Site,-76.412781,43.247219,10/15/1984,6/10/1986,2/2/1993,156,9/15/1995,2/8/1996,"<a href=""https://semspub.epa.gov/src/document/02/363534"" target=""_blank"">NYD000511576 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0201192"" target=""_blank"">Clothier Disposal</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189641"" target=""_blank"">10/15/1984 (PDF)</a>","<a href=""http://www.gpo.gov/fdsys/pkg/FR-1996-02-08/pdf/96-2718.pdf"" target=""_blank"">02/08/1996 (PDF)</a>","<a href=""https://semspub.epa.gov/src/document/11/189628"" target=""_blank"">06/10/1986 (PDF)</a>","<a href=""http://www.gpo.gov/fdsys/pkg/FR-1995-09-15/pdf/95-22488.pdf"" target=""_blank"">09/15/1995 (PDF)</a>",,No,,,,,1546
-8552583.97115036,5180848.01192178,,"Facet Enterprises, Inc.",46.67,NYD073675514,201604,173,2,New York,Elmira,Chemung,NPL Site,-76.829169,42.1325,12/30/1982,9/8/1983,6/30/2000,695,,,"<a href=""https://semspub.epa.gov/src/document/02/363537"" target=""_blank"">NYD073675514 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0201604"" target=""_blank"">Facet Enterprises, Inc.</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189619"" target=""_blank"">12/30/1982 (PDF)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189620"" target=""_blank"">09/08/1983 (PDF)</a>",,,No,,,,,1547
-8507859.25065384,5366454.40937591,,Fulton Terminals,36.5,NYD980593099,202125,174,2,New York,Fulton,Oswego,Deleted NPL Site,-76.4274,43.3569,12/30/1982,9/8/1983,9/27/1999,642,5/21/2018,7/20/2018,"<a href=""https://semspub.epa.gov/src/document/02/363538"" target=""_blank"">NYD980593099 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0202125"" target=""_blank"">Fulton Terminals</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189619"" target=""_blank"">12/30/1982 (PDF)</a>","<a href=""http://www.gpo.gov/fdsys/pkg/FR-2018-05-21/pdf/2018-10798.pdf"" target=""_blank"">07/20/2018 (PDF)</a>","<a href=""https://semspub.epa.gov/src/document/11/189620"" target=""_blank"">09/08/1983 (PDF)</a>","<a href=""http://www.gpo.gov/fdsys/pkg/FR-2018-05-21/pdf/2018-10800.pdf"" target=""_blank"">05/21/2018 (PDF)</a>",,"<a href=""https://www.epa.gov/superfund/partially-deleted-national-priorities-list-npl-sites-site-name"" target=""_blank"">Yes</a>",,,,,1548
-8196361.60061189,5355154.66214065,,GE Moreau,58.21,NYD980528335,201858,175,2,New York,South Glens Falls,Saratoga,NPL Site,-73.629169,43.28305,12/30/1982,9/8/1983,3/31/1997,426,,,"<a href=""https://semspub.epa.gov/src/document/02/363539"" target=""_blank"">NYD980528335 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0201858"" target=""_blank"">GE Moreau</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189619"" target=""_blank"">12/30/1982 (PDF)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189620"" target=""_blank"">09/08/1983 (PDF)</a>",,,No,,,,,1549
-8798321.74707651,5331949.61828039,,Hooker (Hyde Park),34.77,NYD000831644,201306,176,2,New York,Niagara Falls,Niagara,Deleted NPL Site,-79.036669,43.131111,12/30/1982,9/8/1983,7/18/2003,855,8/20/2012,10/23/2013,"<a href=""https://semspub.epa.gov/src/document/02/363540"" target=""_blank"">NYD000831644 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0201306"" target=""_blank"">Hooker (Hyde Park)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189619"" target=""_blank"">12/30/1982 (PDF)</a>","<a href=""http://www.gpo.gov/fdsys/pkg/FR-2013-10-23/pdf/2013-24689.pdf"" target=""_blank"">10/23/2013 (PDF)</a>","<a href=""https://semspub.epa.gov/src/document/11/189620"" target=""_blank"">09/08/1983 (PDF)</a>","<a href=""http://www.gpo.gov/fdsys/pkg/FR-2012-08-20/pdf/2012-20266.pdf"" target=""_blank"">08/20/2012 (PDF)</a>",,No,,,,,1550
-8794840.89791889,5323501.26607481,,Hooker (S Area),51.62,NYD980651087,202150,177,2,New York,Niagara Falls,Niagara,NPL Site,-79.0054,43.0757,12/30/1982,9/8/1983,9/18/2002,825,,,"<a href=""https://semspub.epa.gov/src/document/02/363541"" target=""_blank"">NYD980651087 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0202150"" target=""_blank"">Hooker (S Area)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189619"" target=""_blank"">12/30/1982 (PDF)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189620"" target=""_blank"">09/08/1983 (PDF)</a>",,,No,,,,,1551
-8787807.62117109,5322675.45732543,,Hooker (102nd Street),30.48,NYD980506810,201706,178,2,New York,Niagara Falls,Niagara,Deleted NPL Site,-78.942219,43.070281,12/30/1982,9/8/1983,9/2/1999,618,3/17/2004,8/5/2004,"<a href=""https://semspub.epa.gov/src/document/02/363542"" target=""_blank"">NYD980506810 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0201706"" target=""_blank"">Hooker (102nd Street)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189619"" target=""_blank"">12/30/1982 (PDF)</a>","<a href=""http://www.gpo.gov/fdsys/pkg/FR-2004-08-05/pdf/04-17788.pdf"" target=""_blank"">08/05/2004 (PDF)</a>","<a href=""https://semspub.epa.gov/src/document/11/189620"" target=""_blank"">09/08/1983 (PDF)</a>","<a href=""http://www.gpo.gov/fdsys/pkg/FR-2004-03-17/pdf/04-5873.pdf"" target=""_blank"">03/17/2004 (PDF)</a>",,No,,,,,1552
-8552490.68541707,5182849.31380387,,Kentucky Avenue Well Field,39.65,NYD980650667,202142,179,2,New York,Horseheads,Chemung,NPL Site,-76.828331,42.145831,12/30/1982,9/8/1983,9/20/2021,1229,,,"<a href=""https://semspub.epa.gov/src/document/02/363543"" target=""_blank"">NYD980650667 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0202142"" target=""_blank"">Kentucky Avenue Well Field</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189619"" target=""_blank"">12/30/1982 (PDF)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189620"" target=""_blank"">09/08/1983 (PDF)</a>",,,No,,,,,1553
-8788612.57240901,5324113.77409314,,Love Canal,52.23,NYD000606947,201290,180,2,New York,Niagara Falls,Niagara,Deleted NPL Site,-78.94945,43.079719,12/30/1982,9/8/1983,9/29/1999,662,3/17/2004,9/30/2004,"<a href=""https://semspub.epa.gov/src/document/02/363544"" target=""_blank"">NYD000606947 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0201290"" target=""_blank"">Love Canal</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189619"" target=""_blank"">12/30/1982 (PDF)</a>","<a href=""http://www.gpo.gov/fdsys/pkg/FR-2004-09-30/pdf/04-21806.pdf"" target=""_blank"">09/30/2004 (PDF)</a>","<a href=""https://semspub.epa.gov/src/document/11/189620"" target=""_blank"">09/08/1983 (PDF)</a>","<a href=""http://www.gpo.gov/fdsys/pkg/FR-2004-03-17/pdf/04-5875.pdf"" target=""_blank"">03/17/2004 (PDF)</a>",,No,,,,,1554
-8374163.31769672,5305759.01599641,,Ludlow Sand & Gravel,36.88,NYD013468939,201507,181,2,New York,Clayville,Oneida,Deleted NPL Site,-75.226389,42.959169,12/30/1982,9/8/1983,9/28/2007,1030,10/2/2013,12/2/2013,"<a href=""https://semspub.epa.gov/src/document/02/363545"" target=""_blank"">NYD013468939 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0201507"" target=""_blank"">Ludlow Sand & Gravel</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189619"" target=""_blank"">12/30/1982 (PDF)</a>","<a href=""http://www.gpo.gov/fdsys/pkg/FR-2013-10-02/pdf/2013-24116.pdf"" target=""_blank"">12/02/2013 (PDF)</a>","<a href=""https://semspub.epa.gov/src/document/11/189620"" target=""_blank"">09/08/1983 (PDF)</a>","<a href=""http://www.gpo.gov/fdsys/pkg/FR-2013-10-02/pdf/2013-24115.pdf"" target=""_blank"">10/02/2013 (PDF)</a>",,No,,,,,1555
-8232601.66083963,5073913.04487312,,Marathon Battery Corp.,30.27,NYD010959757,201491,182,2,New York,Cold Springs,Putnam,Deleted NPL Site,-73.954719,41.416111,12/30/1982,9/8/1983,9/28/1995,343,5/10/1996,10/18/1996,"<a href=""https://semspub.epa.gov/src/document/02/363546"" target=""_blank"">NYD010959757 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0201491"" target=""_blank"">Marathon Battery Corp.</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189619"" target=""_blank"">12/30/1982 (PDF)</a>","<a href=""http://www.gpo.gov/fdsys/pkg/FR-1996-10-18/pdf/96-26453.pdf"" target=""_blank"">10/18/1996 (PDF)</a>","<a href=""https://semspub.epa.gov/src/document/11/189620"" target=""_blank"">09/08/1983 (PDF)</a>","<a href=""http://www.gpo.gov/fdsys/pkg/FR-1996-05-10/pdf/96-11481.pdf"" target=""_blank"">05/10/1996 (PDF)</a>",,No,,,,,1556
-8215842.51150071,5264862.53526263,,"Mercury Refining, Inc.",44.58,NYD048148175,201552,183,2,New York,Colonie,Albany,NPL Site,-73.804169,42.689719,12/30/1982,9/8/1983,4/30/2015,1170,8/16/2024,,"<a href=""https://semspub.epa.gov/src/document/02/363547"" target=""_blank"">NYD048148175 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0201552"" target=""_blank"">Mercury Refining, Inc.</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189619"" target=""_blank"">12/30/1982 (PDF)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189620"" target=""_blank"">09/08/1983 (PDF)</a>","<a href=""http://www.gpo.gov/fdsys/pkg/FR-2024-08-16/pdf/2024-17934.pdf"" target=""_blank"">08/16/2024 (PDF)</a>",,No,,,,,1557
-8783788.09699752,5321192.72030869,,Niagara County Refuse,39.85,NYD000514257,201266,184,2,New York,Wheatfield,Niagara,Deleted NPL Site,-78.906111,43.06055,12/30/1982,9/8/1983,6/30/2000,694,3/17/2004,7/30/2004,"<a href=""https://semspub.epa.gov/src/document/02/363548"" target=""_blank"">NYD000514257 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0201266"" target=""_blank"">Niagara County Refuse</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189619"" target=""_blank"">12/30/1982 (PDF)</a>","<a href=""http://www.gpo.gov/fdsys/pkg/FR-2004-07-30/pdf/04-17374.pdf"" target=""_blank"">07/30/2004 (PDF)</a>","<a href=""https://semspub.epa.gov/src/document/11/189620"" target=""_blank"">09/08/1983 (PDF)</a>","<a href=""http://www.gpo.gov/fdsys/pkg/FR-2004-03-17/pdf/04-5874.pdf"" target=""_blank"">03/17/2004 (PDF)</a>",,No,,,,,1558
-8176107.01926205,4976556.05742668,,Old Bethpage Landfill,58.83,NYD980531727,201951,185,2,New York,Oyster Bay,Nassau,NPL Site,-73.447219,40.756939,12/30/1982,9/8/1983,10/1/1993,218,,,"<a href=""https://semspub.epa.gov/src/document/02/363549"" target=""_blank"">NYD980531727 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0201951"" target=""_blank"">Old Bethpage Landfill</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189619"" target=""_blank"">12/30/1982 (PDF)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189620"" target=""_blank"">09/08/1983 (PDF)</a>",,,No,,,,,1559
-8727973.3948697,5171386.75147876,,Olean Well Field,44.46,NYD980528657,201877,186,2,New York,Olean,Cattaraugus,NPL Site,-78.404719,42.069439,12/30/1982,9/8/1983,,,,,"<a href=""https://semspub.epa.gov/src/document/02/363550"" target=""_blank"">NYD980528657 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0201877"" target=""_blank"">Olean Well Field</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189619"" target=""_blank"">12/30/1982 (PDF)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189620"" target=""_blank"">09/08/1983 (PDF)</a>",,,No,,,,,1560
-8514085.4610934,5383786.46962754,,Pollution Abatement Services,,NYD000511659,201196,187,2,New York,Oswego,Oswego,NPL Site,-76.483331,43.47,12/30/1982,9/8/1983,9/30/1997,497,,,"<a href=""https://semspub.epa.gov/src/document/02/363551"" target=""_blank"">NYD000511659 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0201196"" target=""_blank"">Pollution Abatement Services</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189619"" target=""_blank"">12/30/1982 (PDF)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189620"" target=""_blank"">09/08/1983 (PDF)</a>",,,No,,,,,1561
-8200535.19096071,4985541.01037814,,Port Washington Landfill,45.46,NYD980654206,202155,188,2,New York,Port Washington,Nassau,NPL Site,-73.666661,40.81805,12/30/1982,9/8/1983,7/13/2000,701,,,"<a href=""https://semspub.epa.gov/src/document/02/363552"" target=""_blank"">NYD980654206 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0202155"" target=""_blank"">Port Washington Landfill</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189619"" target=""_blank"">12/30/1982 (PDF)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189620"" target=""_blank"">09/08/1983 (PDF)</a>",,,No,,,,,1562
-8255608.06000188,5033013.61456568,,Ramapo Landfill,44.73,NYD000511493,201191,189,2,New York,Ramapo,Rockland,NPL Site,-74.161389,41.14,12/30/1982,9/8/1983,9/29/1997,466,,,"<a href=""https://semspub.epa.gov/src/document/02/363553"" target=""_blank"">NYD000511493 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0201191"" target=""_blank"">Ramapo Landfill</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189619"" target=""_blank"">12/30/1982 (PDF)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189620"" target=""_blank"">09/08/1983 (PDF)</a>",,,No,,,,,1563
-8676419.22361301,5177291.11497757,,Sinclair Refinery,53.9,NYD980535215,202093,190,2,New York,Wellsville,Allegany,NPL Site,-77.9416,42.1088,12/30/1982,9/8/1983,9/5/2012,1134,,,"<a href=""https://semspub.epa.gov/src/document/02/363554"" target=""_blank"">NYD980535215 (PDF)</a>","<a href=""https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0202093"" target=""_blank"">Sinclair Refinery</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189619"" target=""_blank"">12/30/1982 (PDF)</a>",,"<a href=""https://semspub.epa.gov/src/document/11/189620"" target=""_blank"">09/08/1983 (PDF)</a>",,,No,,,,,1564
